,liftID,resortID,liftName,status,timeToRide,timestamp,time_diff,time_diff_seconds
1864,4,13,Jersey Cream Express,O,5,Mon Jan 13 08:30:26 2020,0 days 06:44:59.960255000,24299.960255
1865,4,13,Jersey Cream Express,X,5,Mon Jan 13 15:15:26 2020,0 days 16:45:00.218165000,60300.218165000006
1866,4,13,Jersey Cream Express,H,5,Tue Jan 14 08:00:27 2020,0 days 00:29:59.279982000,1799.279982
1867,4,13,Jersey Cream Express,O,5,Tue Jan 14 08:30:26 2020,0 days 06:45:00.589088000,24300.589088
1868,4,13,Jersey Cream Express,X,5,Tue Jan 14 15:15:26 2020,0 days 16:45:00.673627000,60300.673627000004
1869,4,13,Jersey Cream Express,H,5,Wed Jan 15 08:00:27 2020,0 days 00:29:58.692127000,1798.692127
1870,4,13,Jersey Cream Express,O,5,Wed Jan 15 08:30:26 2020,0 days 06:45:00.219294000,24300.219294000002
1871,4,13,Jersey Cream Express,X,5,Wed Jan 15 15:15:26 2020,0 days 16:44:59.790066000,60299.790066
1872,4,13,Jersey Cream Express,H,5,Thu Jan 16 08:00:26 2020,0 days 01:30:00.263485000,5400.263485
1873,4,13,Jersey Cream Express,O,5,Thu Jan 16 09:30:26 2020,0 days 05:44:59.606883000,20699.606883
1874,4,13,Jersey Cream Express,X,5,Thu Jan 16 15:15:26 2020,0 days 16:29:57.447911000,59397.447911
1875,4,13,Jersey Cream Express,H,5,Fri Jan 17 07:45:23 2020,0 days 01:00:03.442562000,3603.442562
1876,4,13,Jersey Cream Express,O,5,Fri Jan 17 08:45:27 2020,0 days 06:29:59.227057000,23399.227057
1877,4,13,Jersey Cream Express,X,5,Fri Jan 17 15:15:26 2020,0 days 16:45:00.015925000,60300.01592500001
1878,4,13,Jersey Cream Express,H,5,Sat Jan 18 08:00:26 2020,0 days 01:00:05.173929000,3605.173929
1879,4,13,Jersey Cream Express,O,5,Sat Jan 18 09:00:31 2020,0 days 06:14:54.870068000,22494.870068
1880,4,13,Jersey Cream Express,X,5,Sat Jan 18 15:15:26 2020,0 days 16:30:00.004999000,59400.004999000004
1881,4,13,Jersey Cream Express,H,5,Sun Jan 19 07:45:26 2020,0 days 01:30:00.144277000,5400.144277
1882,4,13,Jersey Cream Express,O,5,Sun Jan 19 09:15:26 2020,0 days 05:59:59.762035000,21599.762035
1883,4,13,Jersey Cream Express,X,5,Sun Jan 19 15:15:26 2020,0 days 16:30:00.218791000,59400.21879100001
1884,4,13,Jersey Cream Express,H,5,Mon Jan 20 07:45:26 2020,0 days 02:00:00.359229000,7200.359229000001
1885,4,13,Jersey Cream Express,O,5,Mon Jan 20 09:45:26 2020,0 days 05:29:59.980229000,19799.980229
1886,4,13,Jersey Cream Express,X,5,Mon Jan 20 15:15:26 2020,0 days 16:44:59.580987000,60299.580987
1887,4,13,Jersey Cream Express,H,5,Tue Jan 21 08:00:26 2020,0 days 00:45:00.292891000,2700.292891
1888,4,13,Jersey Cream Express,O,5,Tue Jan 21 08:45:26 2020,0 days 06:29:59.899575000,23399.899575000003
1889,4,13,Jersey Cream Express,X,5,Tue Jan 21 15:15:26 2020,0 days 16:29:59.899599000,59399.899599000004
1890,4,13,Jersey Cream Express,H,5,Wed Jan 22 07:45:26 2020,0 days 00:59:59.906721000,3599.9067210000003
1891,4,13,Jersey Cream Express,O,5,Wed Jan 22 08:45:26 2020,0 days 06:30:00.241274000,23400.241274
1892,4,13,Jersey Cream Express,X,5,Wed Jan 22 15:15:26 2020,0 days 16:30:00.539067000,59400.539067000005
1893,4,13,Jersey Cream Express,H,5,Thu Jan 23 07:45:27 2020,0 days 01:44:58.965971000,6298.9659710000005
1894,4,13,Jersey Cream Express,O,5,Thu Jan 23 09:30:26 2020,0 days 05:45:00.237935000,20700.237935
1895,4,13,Jersey Cream Express,X,5,Thu Jan 23 15:15:26 2020,0 days 16:37:14.205639000,59834.20563900001
1896,4,13,Jersey Cream Express,H,5,Fri Jan 24 07:52:40 2020,0 days 01:52:46.079372000,6766.079372
1897,4,13,Jersey Cream Express,O,5,Fri Jan 24 09:45:26 2020,0 days 05:29:59.764567000,19799.764567000002
1898,4,13,Jersey Cream Express,X,5,Fri Jan 24 15:15:26 2020,0 days 16:29:59.903761000,59399.903761
1899,4,13,Jersey Cream Express,H,5,Sat Jan 25 07:45:26 2020,0 days 00:30:00.398074000,1800.3980740000002
1900,4,13,Jersey Cream Express,O,5,Sat Jan 25 08:15:26 2020,0 days 07:29:59.597097000,26999.597097
1901,4,13,Jersey Cream Express,X,5,Sat Jan 25 15:45:26 2020,0 days 16:00:00.063611000,57600.063611000005
1902,4,13,Jersey Cream Express,H,5,Sun Jan 26 07:45:26 2020,0 days 00:30:00.011263000,1800.011263
1903,4,13,Jersey Cream Express,O,5,Sun Jan 26 08:15:26 2020,0 days 07:29:59.710647000,26999.710647
1904,4,13,Jersey Cream Express,X,5,Sun Jan 26 15:45:26 2020,0 days 16:00:00.213674000,57600.213674000006
1905,4,13,Jersey Cream Express,H,5,Mon Jan 27 07:45:26 2020,0 days 00:45:00.252393000,2700.252393
1906,4,13,Jersey Cream Express,O,5,Mon Jan 27 08:30:26 2020,0 days 07:14:59.695273000,26099.695273
1907,4,13,Jersey Cream Express,X,5,Mon Jan 27 15:45:26 2020,0 days 15:59:59.944727000,57599.944727
1908,4,13,Jersey Cream Express,H,5,Tue Jan 28 07:45:26 2020,0 days 01:30:00.266740000,5400.26674
1909,4,13,Jersey Cream Express,O,5,Tue Jan 28 09:15:26 2020,0 days 06:30:00.034615000,23400.034615
1910,4,13,Jersey Cream Express,X,5,Tue Jan 28 15:45:26 2020,0 days 16:15:01.707832000,58501.707832
1911,4,13,Jersey Cream Express,H,5,Wed Jan 29 08:00:28 2020,0 days 00:29:58.285712000,1798.285712
1912,4,13,Jersey Cream Express,O,5,Wed Jan 29 08:30:26 2020,0 days 07:14:59.875339000,26099.875339000002
1913,4,13,Jersey Cream Express,X,5,Wed Jan 29 15:45:26 2020,0 days 15:59:59.554913000,57599.55491300001
1914,4,13,Jersey Cream Express,H,5,Thu Jan 30 07:45:25 2020,0 days 01:00:00.138008000,3600.1380080000004
1915,4,13,Jersey Cream Express,O,5,Thu Jan 30 08:45:26 2020,0 days 05:15:00.336993000,18900.336993
1916,4,13,Jersey Cream Express,H,5,Thu Jan 30 14:00:26 2020,0 days 01:00:00.081173000,3600.081173
1917,4,13,Jersey Cream Express,X,5,Thu Jan 30 15:00:26 2020,0 days 16:59:59.989199000,61199.989199
1918,4,13,Jersey Cream Express,H,5,Fri Jan 31 08:00:26 2020,0 days 00:44:59.849653000,2699.849653
1919,4,13,Jersey Cream Express,O,5,Fri Jan 31 08:45:26 2020,0 days 04:15:00.812491000,15300.812491
1920,4,13,Jersey Cream Express,H,5,Fri Jan 31 13:00:27 2020,0 days 01:14:59.735302000,4499.735302
1921,4,13,Jersey Cream Express,X,5,Fri Jan 31 14:15:26 2020,0 days 17:59:59.542869000,64799.542869000004
1922,4,13,Jersey Cream Express,H,5,Sat Feb  1 08:15:26 2020,0 days 03:30:00.070076000,12600.070076
1923,4,13,Jersey Cream Express,O,5,Sat Feb  1 11:45:26 2020,0 days 03:59:59.543043000,14399.543043000001
1924,4,13,Jersey Cream Express,X,5,Sat Feb  1 15:45:26 2020,0 days 16:00:00.198427000,57600.198427
1925,4,13,Jersey Cream Express,H,5,Sun Feb  2 07:45:26 2020,0 days 01:15:00.099042000,4500.099042
1926,4,13,Jersey Cream Express,O,5,Sun Feb  2 09:00:26 2020,0 days 06:44:59.903111000,24299.903111000003
1927,4,13,Jersey Cream Express,X,5,Sun Feb  2 15:45:26 2020,0 days 16:15:00.858011000,58500.858011000004
1928,4,13,Jersey Cream Express,H,5,Mon Feb  3 08:00:27 2020,0 days 00:44:59.252794000,2699.252794
1929,4,13,Jersey Cream Express,O,5,Mon Feb  3 08:45:26 2020,0 days 06:59:59.975601000,25199.975601000002
1930,4,13,Jersey Cream Express,X,5,Mon Feb  3 15:45:26 2020,0 days 16:15:46.166579000,58546.166579000004
1931,4,13,Jersey Cream Express,H,5,Tue Feb  4 08:01:12 2020,0 days 00:29:59.949267000,1799.9492670000002
1932,4,13,Jersey Cream Express,O,5,Tue Feb  4 08:31:12 2020,0 days 07:14:57.027997000,26097.027997
