,liftID,resortID,liftName,status,timeToRide,timestamp,time_diff,time_diff_seconds
290,71,13,Excalibur Gondola Upper,H,5,Tue Jan  7 07:45:26 2020,0 days 00:44:59.583076000,2699.5830760000003
291,71,13,Excalibur Gondola Upper,O,5,Tue Jan  7 08:30:26 2020,0 days 06:45:00.203599000,24300.203599
292,71,13,Excalibur Gondola Upper,X,5,Tue Jan  7 15:15:26 2020,0 days 16:29:59.999299000,59399.999299
293,71,13,Excalibur Gondola Upper,H,5,Wed Jan  8 07:45:26 2020,0 days 00:45:00.182603000,2700.182603
294,71,13,Excalibur Gondola Upper,O,5,Wed Jan  8 08:30:26 2020,0 days 06:45:00.593303000,24300.593303
295,71,13,Excalibur Gondola Upper,X,5,Wed Jan  8 15:15:27 2020,0 days 16:29:59.502665000,59399.50266500001
296,71,13,Excalibur Gondola Upper,H,5,Thu Jan  9 07:45:26 2020,0 days 00:45:00.012735000,2700.0127350000002
297,71,13,Excalibur Gondola Upper,O,5,Thu Jan  9 08:30:26 2020,0 days 06:45:00.177602000,24300.177602
298,71,13,Excalibur Gondola Upper,X,5,Thu Jan  9 15:15:26 2020,0 days 16:29:59.441410000,59399.44141000001
299,71,13,Excalibur Gondola Upper,H,5,Fri Jan 10 07:45:26 2020,0 days 00:44:59.829894000,2699.829894
300,71,13,Excalibur Gondola Upper,O,5,Fri Jan 10 08:30:26 2020,0 days 06:45:00.093875000,24300.093875000002
301,71,13,Excalibur Gondola Upper,X,5,Fri Jan 10 15:15:26 2020,0 days 16:30:00.262163000,59400.26216300001
302,71,13,Excalibur Gondola Upper,H,5,Sat Jan 11 07:45:26 2020,0 days 00:30:04.092417000,1804.092417
303,71,13,Excalibur Gondola Upper,O,5,Sat Jan 11 08:15:30 2020,0 days 06:59:55.821512000,25195.821512000002
304,71,13,Excalibur Gondola Upper,X,5,Sat Jan 11 15:15:26 2020,0 days 16:29:59.883415000,59399.883415000004
305,71,13,Excalibur Gondola Upper,H,5,Sun Jan 12 07:45:26 2020,0 days 00:30:00.341306000,1800.341306
306,71,13,Excalibur Gondola Upper,O,5,Sun Jan 12 08:15:26 2020,0 days 06:59:59.933867000,25199.933867000003
307,71,13,Excalibur Gondola Upper,X,5,Sun Jan 12 15:15:26 2020,0 days 02:00:03.602429000,7203.6024290000005
611,72,13,Whistler Village Gondola Upper,X,11,Fri Jan  3 00:19:09 2020,0 days 07:29:59.217251000,26999.217251000002
612,72,13,Whistler Village Gondola Upper,H,11,Fri Jan  3 07:49:08 2020,0 days 01:30:00.518959000,5400.518959
613,72,13,Whistler Village Gondola Upper,O,11,Fri Jan  3 09:19:09 2020,0 days 05:30:00.438443000,19800.438443000003
614,72,13,Whistler Village Gondola Upper,H,11,Fri Jan  3 14:49:09 2020,0 days 00:29:59.074434000,1799.074434
615,72,13,Whistler Village Gondola Upper,X,11,Fri Jan  3 15:19:08 2020,0 days 17:00:00.490553000,61200.490553
616,72,13,Whistler Village Gondola Upper,H,11,Sat Jan  4 08:19:09 2020,0 days 00:30:00.315220000,1800.3152200000002
617,72,13,Whistler Village Gondola Upper,O,11,Sat Jan  4 08:49:09 2020,0 days 01:29:59.535275000,5399.535275
618,72,13,Whistler Village Gondola Upper,H,11,Sat Jan  4 10:19:09 2020,0 days 02:59:59.756834000,10799.756834
619,72,13,Whistler Village Gondola Upper,O,11,Sat Jan  4 13:19:08 2020,0 days 01:59:59.901956000,7199.901956000001
620,72,13,Whistler Village Gondola Upper,X,11,Sat Jan  4 15:19:08 2020,0 days 16:29:59.800197000,59399.800197000004
621,72,13,Whistler Village Gondola Upper,H,11,Sun Jan  5 07:49:08 2020,0 days 00:30:00.082044000,1800.0820440000002
622,72,13,Whistler Village Gondola Upper,O,11,Sun Jan  5 08:19:08 2020,0 days 06:59:59.921145000,25199.921145
623,72,13,Whistler Village Gondola Upper,X,11,Sun Jan  5 15:19:08 2020,0 days 16:41:20.253036000,60080.253036
624,72,13,Whistler Village Gondola Upper,H,11,Mon Jan  6 08:00:28 2020,0 days 00:30:00.210025000,1800.210025
625,72,13,Whistler Village Gondola Upper,O,11,Mon Jan  6 08:30:29 2020,0 days 06:44:56.861770000,24296.861770000003
626,72,13,Whistler Village Gondola Upper,X,11,Mon Jan  6 15:15:26 2020,0 days 16:30:00.645198000,59400.645198000006
627,72,13,Whistler Village Gondola Upper,H,11,Tue Jan  7 07:45:26 2020,0 days 00:59:59.573200000,3599.5732000000003
628,72,13,Whistler Village Gondola Upper,O,11,Tue Jan  7 08:45:26 2020,0 days 06:30:00.213475000,23400.213475
629,72,13,Whistler Village Gondola Upper,X,11,Tue Jan  7 15:15:26 2020,0 days 16:29:59.999299000,59399.999299
630,72,13,Whistler Village Gondola Upper,H,11,Wed Jan  8 07:45:26 2020,0 days 00:45:00.182603000,2700.182603
631,72,13,Whistler Village Gondola Upper,O,11,Wed Jan  8 08:30:26 2020,0 days 06:45:00.593303000,24300.593303
632,72,13,Whistler Village Gondola Upper,X,11,Wed Jan  8 15:15:27 2020,0 days 16:29:59.502665000,59399.50266500001
633,72,13,Whistler Village Gondola Upper,H,11,Thu Jan  9 07:45:26 2020,0 days 00:45:00.012735000,2700.0127350000002
634,72,13,Whistler Village Gondola Upper,O,11,Thu Jan  9 08:30:26 2020,0 days 06:45:00.177602000,24300.177602
635,72,13,Whistler Village Gondola Upper,X,11,Thu Jan  9 15:15:26 2020,0 days 16:29:59.441410000,59399.44141000001
636,72,13,Whistler Village Gondola Upper,H,11,Fri Jan 10 07:45:26 2020,0 days 00:44:59.829894000,2699.829894
637,72,13,Whistler Village Gondola Upper,O,11,Fri Jan 10 08:30:26 2020,0 days 06:45:00.093875000,24300.093875000002
638,72,13,Whistler Village Gondola Upper,X,11,Fri Jan 10 15:15:26 2020,0 days 16:30:00.262163000,59400.26216300001
639,72,13,Whistler Village Gondola Upper,H,11,Sat Jan 11 07:45:26 2020,0 days 00:30:04.092417000,1804.092417
640,72,13,Whistler Village Gondola Upper,O,11,Sat Jan 11 08:15:30 2020,0 days 06:59:55.821512000,25195.821512000002
641,72,13,Whistler Village Gondola Upper,X,11,Sat Jan 11 15:15:26 2020,0 days 16:29:59.883415000,59399.883415000004
642,72,13,Whistler Village Gondola Upper,H,11,Sun Jan 12 07:45:26 2020,0 days 00:30:00.341306000,1800.341306
643,72,13,Whistler Village Gondola Upper,O,11,Sun Jan 12 08:15:26 2020,0 days 06:59:59.933867000,25199.933867000003
644,72,13,Whistler Village Gondola Upper,X,11,Sun Jan 12 15:15:26 2020,0 days 02:00:03.602429000,7203.6024290000005
