,runID,resortID,groomed,runName,runType,status,terrainName,timestamp
0,130,13,No,7th Avenue,1,O,7th Heaven,Fri Jan  3 00:19:09 2020
1,130,13,Yes,7th Avenue,1,O,7th Heaven,Fri Jan  3 01:19:09 2020
2,130,13,No,7th Avenue,1,O,7th Heaven,Mon Jan  6 00:15:26 2020
3,130,13,Yes,7th Avenue,1,O,7th Heaven,Mon Jan  6 00:30:27 2020
4,130,13,No,7th Avenue,1,O,7th Heaven,Tue Jan  7 00:15:27 2020
5,130,13,Yes,7th Avenue,1,O,7th Heaven,Tue Jan  7 00:30:26 2020
6,130,13,No,7th Avenue,1,O,7th Heaven,Wed Jan  8 00:15:27 2020
7,130,13,Yes,7th Avenue,1,O,7th Heaven,Wed Jan  8 00:45:27 2020
8,130,13,No,7th Avenue,1,O,7th Heaven,Sun Jan 12 00:15:26 2020
9,130,13,Yes,7th Avenue,1,O,7th Heaven,Sun Jan 12 00:30:27 2020
10,130,13,No,7th Avenue,1,O,7th Heaven,Mon Jan 13 00:15:27 2020
11,130,13,Yes,7th Avenue,1,O,7th Heaven,Mon Jan 13 00:30:27 2020
12,130,13,No,7th Avenue,1,O,7th Heaven,Tue Jan 14 00:15:27 2020
13,130,13,Yes,7th Avenue,1,O,7th Heaven,Tue Jan 14 00:30:27 2020
14,130,13,No,7th Avenue,1,O,7th Heaven,Wed Jan 15 00:15:26 2020
15,130,13,Yes,7th Avenue,1,O,7th Heaven,Wed Jan 15 00:45:26 2020
16,130,13,No,7th Avenue,1,O,7th Heaven,Sun Jan 19 00:15:32 2020
17,130,13,Yes,7th Avenue,1,O,7th Heaven,Sun Jan 19 00:45:27 2020
18,130,13,No,7th Avenue,1,O,7th Heaven,Mon Jan 20 00:15:27 2020
19,130,13,Yes,7th Avenue,1,O,7th Heaven,Mon Jan 20 00:30:31 2020
20,130,13,No,7th Avenue,1,O,7th Heaven,Tue Jan 21 00:15:27 2020
21,130,13,Yes,7th Avenue,1,O,7th Heaven,Tue Jan 21 00:30:27 2020
22,130,13,No,7th Avenue,1,O,7th Heaven,Wed Jan 22 00:15:26 2020
23,130,13,Yes,7th Avenue,1,O,7th Heaven,Wed Jan 22 00:30:27 2020
24,130,13,No,7th Avenue,1,O,7th Heaven,Mon Jan 27 00:00:26 2020
25,130,13,Yes,7th Avenue,1,O,7th Heaven,Mon Jan 27 03:30:26 2020
26,130,13,No,7th Avenue,1,O,7th Heaven,Tue Jan 28 00:15:29 2020
27,130,13,Yes,7th Avenue,1,O,7th Heaven,Tue Jan 28 00:45:27 2020
28,130,13,No,7th Avenue,1,O,7th Heaven,Wed Jan 29 00:00:27 2020
29,130,13,Yes,7th Avenue,1,O,7th Heaven,Wed Jan 29 00:30:27 2020
30,130,13,No,7th Avenue,1,O,7th Heaven,Sat Feb  1 00:00:27 2020
31,130,13,Yes,7th Avenue,1,O,7th Heaven,Sun Feb  2 02:15:27 2020
32,130,13,No,7th Avenue,1,O,7th Heaven,Mon Feb  3 00:15:26 2020
33,130,13,Yes,7th Avenue,1,O,7th Heaven,Mon Feb  3 00:30:28 2020
34,130,13,No,7th Avenue,1,O,7th Heaven,Mon Feb 10 00:16:11 2020
35,130,13,Yes,7th Avenue,1,O,7th Heaven,Mon Feb 10 02:31:10 2020
36,130,13,No,7th Avenue,1,O,7th Heaven,Sun Feb 16 00:16:12 2020
37,130,13,Yes,7th Avenue,1,O,7th Heaven,Sun Feb 16 00:31:09 2020
38,130,13,No,7th Avenue,1,O,7th Heaven,Mon Feb 17 00:01:10 2020
39,130,13,Yes,7th Avenue,1,O,7th Heaven,Mon Feb 17 00:46:10 2020
40,130,13,No,7th Avenue,1,O,7th Heaven,Wed Feb 19 00:01:09 2020
41,130,13,Yes,7th Avenue,1,O,7th Heaven,Wed Feb 19 00:16:10 2020
42,130,13,No,7th Avenue,1,O,7th Heaven,Sun Feb 23 00:16:09 2020
43,130,13,Yes,7th Avenue,1,O,7th Heaven,Sun Feb 23 02:46:11 2020
44,130,13,No,7th Avenue,1,O,7th Heaven,Tue Feb 25 00:16:10 2020
45,130,13,Yes,7th Avenue,1,O,7th Heaven,Tue Feb 25 01:31:09 2020
46,130,13,No,7th Avenue,1,O,7th Heaven,Wed Feb 26 00:16:10 2020
47,130,13,Yes,7th Avenue,1,O,7th Heaven,Wed Feb 26 02:47:09 2020
48,130,13,No,7th Avenue,1,O,7th Heaven,Mon Mar  2 00:01:10 2020
49,130,13,Yes,7th Avenue,1,O,7th Heaven,Mon Mar  2 00:31:10 2020
50,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Fri Jan  3 00:19:09 2020
51,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Fri Jan  3 01:19:09 2020
52,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sat Jan  4 00:19:09 2020
53,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sat Jan  4 03:49:09 2020
54,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sun Jan  5 00:19:09 2020
55,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sun Jan  5 05:19:08 2020
56,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Mon Jan  6 00:15:26 2020
57,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Mon Jan  6 00:30:27 2020
58,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Tue Jan  7 00:15:27 2020
59,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Tue Jan  7 05:00:29 2020
60,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Wed Jan  8 00:15:27 2020
61,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Wed Jan  8 05:00:26 2020
62,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Thu Jan  9 00:15:27 2020
63,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Thu Jan  9 00:30:26 2020
64,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Fri Jan 10 00:15:27 2020
65,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Fri Jan 10 04:45:26 2020
66,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sat Jan 11 00:15:27 2020
67,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sat Jan 11 00:30:26 2020
68,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Mon Jan 13 00:15:27 2020
69,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Mon Jan 13 05:15:26 2020
70,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Wed Jan 15 00:15:26 2020
71,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Wed Jan 15 05:00:31 2020
72,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Fri Jan 17 00:15:27 2020
73,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Fri Jan 17 01:15:27 2020
74,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sat Jan 18 00:15:27 2020
75,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sat Jan 18 05:15:26 2020
76,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sun Jan 19 00:15:32 2020
77,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sun Jan 19 00:30:27 2020
78,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Tue Jan 21 00:15:27 2020
79,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Tue Jan 21 05:15:26 2020
80,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Fri Jan 24 00:15:27 2020
81,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Fri Jan 24 05:15:26 2020
82,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sun Jan 26 00:15:27 2020
83,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sun Jan 26 05:15:23 2020
84,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Mon Jan 27 00:00:26 2020
85,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Mon Jan 27 00:15:26 2020
86,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Thu Jan 30 00:15:27 2020
87,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Thu Jan 30 00:30:24 2020
88,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sat Feb  1 00:00:27 2020
89,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sat Feb  1 00:15:26 2020
90,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sun Feb  2 00:15:26 2020
91,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sun Feb  2 05:00:27 2020
92,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Mon Feb  3 00:15:26 2020
93,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Mon Feb  3 05:15:26 2020
94,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Fri Feb  7 00:16:09 2020
95,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Fri Feb  7 00:46:10 2020
96,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sat Feb  8 00:16:10 2020
97,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sat Feb  8 05:16:09 2020
98,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Mon Feb 10 00:16:11 2020
99,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Mon Feb 10 05:01:05 2020
100,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sat Feb 15 00:01:09 2020
101,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sat Feb 15 00:31:09 2020
102,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sun Feb 16 00:16:12 2020
103,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sun Feb 16 00:31:09 2020
104,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Mon Feb 17 00:01:10 2020
105,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Mon Feb 17 00:31:09 2020
106,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Fri Feb 21 00:16:10 2020
107,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Fri Feb 21 00:31:09 2020
108,130,13,No,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sun Mar  1 00:16:10 2020
109,130,13,Yes,Banana Peel,2,O,Big Red - Franz's - Garbanzo,Sun Mar  1 00:31:09 2020
110,130,13,Yes,Dave Murray - Lower,3,O,Creekside,Fri Jan  3 00:19:09 2020
111,130,13,No,Dave Murray - Lower,3,O,Creekside,Sat Jan  4 00:19:09 2020
112,130,13,Yes,Dave Murray - Lower,3,O,Creekside,Sat Jan  4 00:49:10 2020
113,130,13,No,Dave Murray - Lower,3,O,Creekside,Mon Jan  6 00:15:26 2020
114,130,13,Yes,Dave Murray - Lower,3,O,Creekside,Mon Jan  6 05:00:26 2020
115,130,13,No,Dave Murray - Lower,3,O,Creekside,Thu Jan  9 00:15:27 2020
116,130,13,Yes,Dave Murray - Lower,3,O,Creekside,Thu Jan  9 00:30:26 2020
117,130,13,No,Dave Murray - Lower,3,O,Creekside,Fri Jan 10 00:15:27 2020
118,130,13,Yes,Dave Murray - Lower,3,O,Creekside,Fri Jan 10 00:30:27 2020
119,130,13,No,Dave Murray - Lower,3,O,Creekside,Sat Jan 11 00:15:27 2020
120,130,13,Yes,Dave Murray - Lower,3,O,Creekside,Sat Jan 11 00:30:26 2020
121,130,13,No,Dave Murray - Lower,3,O,Creekside,Mon Jan 13 00:15:27 2020
122,130,13,Yes,Dave Murray - Lower,3,O,Creekside,Mon Jan 13 00:45:27 2020
123,130,13,No,Dave Murray - Lower,3,O,Creekside,Wed Jan 15 00:15:26 2020
124,130,13,Yes,Dave Murray - Lower,3,O,Creekside,Wed Jan 15 00:30:26 2020
125,130,13,Yes,Crossroads,2,O,Creekside,Wed Jan 15 16:30:26 2020
126,130,13,No,Crossroads,2,O,Creekside,Fri Jan 17 00:15:27 2020
127,130,13,Yes,Crossroads,2,O,Creekside,Sat Jan 18 00:30:27 2020
128,130,13,No,Crossroads,2,O,Creekside,Sun Jan 19 00:15:32 2020
129,130,13,Yes,Crossroads,2,O,Creekside,Sun Jan 19 00:30:27 2020
130,130,13,No,Crossroads,2,O,Creekside,Mon Jan 20 00:15:27 2020
131,130,13,Yes,Crossroads,2,O,Creekside,Tue Jan 21 00:15:27 2020
132,130,13,No,Crossroads,2,O,Creekside,Wed Jan 22 00:15:26 2020
133,130,13,Yes,Crossroads,2,O,Creekside,Sat Jan 25 00:15:26 2020
134,130,13,No,Crossroads,2,O,Creekside,Sun Jan 26 00:15:27 2020
135,130,13,Yes,Crossroads,2,O,Creekside,Fri Jan 31 00:30:26 2020
136,130,13,No,Crossroads,2,O,Creekside,Sat Feb  1 00:00:27 2020
137,130,13,Yes,Crossroads,2,O,Creekside,Sat Feb  1 00:15:26 2020
138,130,13,No,Crossroads,2,O,Creekside,Sun Feb  2 00:15:26 2020
139,130,13,Yes,Crossroads,2,O,Creekside,Mon Feb  3 05:30:26 2020
140,130,13,No,Crossroads,2,O,Creekside,Tue Feb  4 00:17:16 2020
141,130,13,Yes,Crossroads,2,O,Creekside,Wed Feb  5 00:16:10 2020
142,130,13,No,Crossroads,2,O,Creekside,Thu Feb  6 00:16:04 2020
143,130,13,Yes,Crossroads,2,O,Creekside,Fri Feb  7 04:46:09 2020
144,130,13,No,Crossroads,2,O,Creekside,Sat Feb  8 00:16:10 2020
145,130,13,Yes,Crossroads,2,O,Creekside,Sat Feb  8 05:16:09 2020
146,130,13,No,Crossroads,2,O,Creekside,Mon Feb 10 00:16:11 2020
147,130,13,Yes,Crossroads,2,O,Creekside,Tue Feb 11 00:16:10 2020
148,130,13,No,Crossroads,2,O,Creekside,Wed Feb 12 00:16:10 2020
149,130,13,Yes,Crossroads,2,O,Creekside,Thu Feb 13 00:01:10 2020
150,130,13,No,Crossroads,2,O,Creekside,Sat Feb 15 00:01:09 2020
151,130,13,Yes,Crossroads,2,O,Creekside,Sat Feb 15 01:01:09 2020
152,130,13,No,Crossroads,2,O,Creekside,Sun Feb 16 00:16:12 2020
153,130,13,Yes,Crossroads,2,O,Creekside,Sun Feb 16 00:31:09 2020
154,130,13,No,Crossroads,2,O,Creekside,Mon Feb 17 00:01:10 2020
155,130,13,Yes,Crossroads,2,O,Creekside,Mon Feb 17 00:16:11 2020
156,130,13,No,Crossroads,2,O,Creekside,Tue Feb 18 00:16:10 2020
157,130,13,Yes,Crossroads,2,O,Creekside,Thu Feb 20 00:01:09 2020
158,130,13,No,Crossroads,2,O,Creekside,Fri Feb 21 00:16:10 2020
159,130,13,Yes,Crossroads,2,O,Creekside,Fri Feb 21 00:31:09 2020
160,130,13,Yes,Dave Murray - Lower,3,O,Creekside,Fri Feb 21 09:31:09 2020
161,130,13,Yes,Crossroads,2,O,Creekside,Sat Feb 22 16:01:10 2020
162,130,13,No,Crossroads,2,O,Creekside,Mon Feb 24 00:16:11 2020
163,130,13,Yes,Crossroads,2,O,Creekside,Fri Feb 28 00:16:10 2020
164,130,13,No,Crossroads,2,O,Creekside,Sun Mar  1 00:16:10 2020
165,130,13,No,Backstage Pass,2,O,Crystal Zone,Fri Jan  3 00:19:09 2020
166,130,13,Yes,Backstage Pass,2,O,Crystal Zone,Fri Jan  3 01:19:09 2020
167,130,13,No,Backstage Pass,2,O,Crystal Zone,Sat Jan  4 00:19:09 2020
168,130,13,Yes,Backstage Pass,2,O,Crystal Zone,Sun Jan  5 00:49:09 2020
169,130,13,No,Backstage Pass,2,O,Crystal Zone,Mon Jan  6 00:15:26 2020
170,130,13,Yes,Backstage Pass,2,O,Crystal Zone,Mon Jan  6 01:00:27 2020
171,130,13,No,Backstage Pass,2,O,Crystal Zone,Tue Jan  7 00:15:27 2020
172,130,13,Yes,Backstage Pass,2,O,Crystal Zone,Thu Jan  9 10:30:28 2020
173,130,13,No,Backstage Pass,2,O,Crystal Zone,Fri Jan 10 00:15:27 2020
174,130,13,Yes,Backstage Pass,2,O,Crystal Zone,Sat Jan 11 01:00:27 2020
175,130,13,No,Arthur's Choice,3,O,Crystal Zone,Sat Jan 11 14:30:26 2020
176,130,13,No,Ego Bowl - Lower,1,O,Emerald - Garbanzo,Fri Jan  3 00:19:09 2020
177,130,13,Yes,Ego Bowl - Lower,1,O,Emerald - Garbanzo,Fri Jan  3 05:19:08 2020
178,130,13,No,Ego Bowl - Lower,1,O,Emerald - Garbanzo,Sat Jan  4 00:19:09 2020
179,130,13,Yes,Ego Bowl - Lower,1,O,Emerald - Garbanzo,Sat Jan  4 03:49:09 2020
180,130,13,No,Ego Bowl - Lower,1,O,Emerald - Garbanzo,Sun Jan  5 00:19:09 2020
181,130,13,Yes,Ego Bowl - Lower,1,O,Emerald - Garbanzo,Sun Jan  5 01:19:09 2020
182,130,13,No,Coyote,2,O,Emerald - Garbanzo,Sun Jan  5 14:49:08 2020
183,130,13,No,Club 21,3,O,Emerald - Garbanzo,Wed Jan 15 16:30:26 2020
184,130,13,No,"Cougar Park, Sz XS, S",5,O,Emerald - Garbanzo,Thu Jan 30 08:30:27 2020
185,130,13,No,Club 21,3,O,Emerald - Garbanzo,Fri Jan 31 09:45:26 2020
186,130,13,No,"Cougar Park, Sz XS, S",5,O,Emerald - Garbanzo,Tue Feb 11 16:31:10 2020
187,130,13,No,Club 21,3,O,Emerald - Garbanzo,Sat Feb 15 09:31:09 2020
188,130,13,Yes,Club 21,3,O,Emerald - Garbanzo,Mon Mar  2 00:01:10 2020
189,130,13,Yes,"Cougar Park, Sz XS, S",5,O,Emerald - Garbanzo,Mon Mar  2 07:31:12 2020
190,130,13,No,Grubstake,2,O,Excalibur – Blackcomb Gondola Lower,Fri Jan  3 00:19:09 2020
191,130,13,Yes,Grubstake,2,O,Excalibur – Blackcomb Gondola Lower,Fri Jan  3 01:19:09 2020
192,130,13,No,Grubstake,2,O,Excalibur – Blackcomb Gondola Lower,Sun Jan  5 00:19:09 2020
193,130,13,Yes,Grubstake,2,O,Excalibur – Blackcomb Gondola Lower,Sun Jan  5 00:49:09 2020
194,130,13,Yes,Green Line,1,O,Excalibur – Blackcomb Gondola Lower,Sun Jan  5 12:49:10 2020
195,130,13,No,Green Line,1,O,Excalibur – Blackcomb Gondola Lower,Mon Jan  6 00:15:26 2020
196,130,13,Yes,Green Line,1,O,Excalibur – Blackcomb Gondola Lower,Mon Jan  6 01:00:27 2020
197,130,13,No,Green Line,1,O,Excalibur – Blackcomb Gondola Lower,Tue Jan  7 00:15:27 2020
198,130,13,Yes,Green Line,1,O,Excalibur – Blackcomb Gondola Lower,Tue Jan  7 01:15:26 2020
199,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Tue Jan  7 10:15:27 2020
200,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Wed Jan  8 00:15:27 2020
201,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Wed Jan  8 01:15:26 2020
202,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Thu Jan  9 00:15:27 2020
203,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Thu Jan  9 00:55:36 2020
204,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Sat Jan 11 00:15:27 2020
205,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Sat Jan 11 01:00:27 2020
206,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Sun Jan 12 00:15:26 2020
207,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Sun Jan 12 00:45:23 2020
208,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Mon Jan 13 00:15:27 2020
209,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Mon Jan 13 01:15:26 2020
210,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Tue Jan 14 00:15:27 2020
211,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Tue Jan 14 01:00:27 2020
212,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Wed Jan 15 00:15:26 2020
213,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Wed Jan 15 00:45:26 2020
214,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Thu Jan 16 00:15:28 2020
215,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Thu Jan 16 00:45:26 2020
216,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Fri Jan 17 00:15:27 2020
217,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Fri Jan 17 00:45:26 2020
218,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Sun Jan 19 00:15:32 2020
219,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Sun Jan 19 00:30:27 2020
220,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Mon Jan 20 00:15:27 2020
221,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Mon Jan 20 01:00:27 2020
222,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Tue Jan 21 00:15:27 2020
223,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Tue Jan 21 00:30:27 2020
224,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Wed Jan 22 00:15:26 2020
225,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Wed Jan 22 00:30:27 2020
226,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Fri Jan 24 00:15:27 2020
227,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Fri Jan 24 04:30:27 2020
228,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Mon Jan 27 00:00:26 2020
229,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Mon Jan 27 03:30:26 2020
230,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Tue Jan 28 00:15:29 2020
231,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Tue Jan 28 00:45:27 2020
232,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Wed Jan 29 00:00:27 2020
233,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Wed Jan 29 01:00:26 2020
234,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Sat Feb  1 00:00:27 2020
235,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Sat Feb  1 00:45:27 2020
236,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Sun Feb  2 00:15:26 2020
237,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Sun Feb  2 02:15:27 2020
238,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Mon Feb  3 00:15:26 2020
239,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Mon Feb  3 01:30:27 2020
240,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Wed Feb  5 00:16:10 2020
241,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Wed Feb  5 02:01:10 2020
242,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Fri Feb  7 00:16:09 2020
243,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Fri Feb  7 01:31:09 2020
244,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Mon Feb 10 00:16:11 2020
245,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Mon Feb 10 02:31:10 2020
246,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Thu Feb 13 00:01:10 2020
247,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Thu Feb 13 00:46:10 2020
248,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Mon Feb 17 00:01:10 2020
249,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Mon Feb 17 00:46:10 2020
250,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Wed Feb 19 00:01:09 2020
251,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Wed Feb 19 04:02:16 2020
252,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Fri Feb 21 00:16:10 2020
253,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Fri Feb 21 04:31:09 2020
254,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Mon Feb 24 00:16:11 2020
255,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Mon Feb 24 04:31:09 2020
256,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Tue Feb 25 00:16:10 2020
257,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Tue Feb 25 01:31:09 2020
258,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Wed Feb 26 00:16:10 2020
259,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Wed Feb 26 02:47:09 2020
260,130,13,No,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Mon Mar  2 00:01:10 2020
261,130,13,Yes,Cruiser - Lower,2,O,Excalibur – Blackcomb Gondola Lower,Mon Mar  2 00:31:10 2020
262,130,13,No,Cruiser - Upper,2,O,Excelerator – Blackcomb Gondola Upper,Fri Jan  3 00:19:09 2020
263,130,13,Yes,Catskinner - Upper,3,O,Excelerator – Blackcomb Gondola Upper,Sun Jan  5 12:49:10 2020
264,130,13,No,Catskinner - Upper,3,O,Excelerator – Blackcomb Gondola Upper,Mon Jan  6 00:15:26 2020
265,130,13,Yes,Catskinner - Upper,3,O,Excelerator – Blackcomb Gondola Upper,Mon Jan  6 01:00:27 2020
266,130,13,No,Catskinner - Upper,3,O,Excelerator – Blackcomb Gondola Upper,Tue Jan  7 00:15:27 2020
267,130,13,No,Bark Sandwich,3,O,Excelerator – Blackcomb Gondola Upper,Tue Jan  7 10:15:27 2020
